tic_id,period_days,epoch_btjd,duration_hours,depth_ppm,bls_snr,cnn_probability,vetting_passed,vetting_reasons,rank_score
437704321,13.980765,2461.1489,1.5,15876.4,9.97,0.042,True,,0.042
437856897,7.24553,2476.6653,2.0,978.8,56.5,0.9629,True,,0.9629
439456714,11.980291,1393.0224,1.5,6047.0,11.7,0.9576,False,odd/even depth differ by 24.6% (5467 vs 7003 ppm),0.0
439842788,3.07179,2450.3488,1.5,8367.9,100.01,0.1299,True,,0.1299
439867639,0.742257,1411.2205,0.5,2066.4,5.82,0.7824,False,odd/even depth differ by 46.3% (1903 vs 3049 ppm),0.0
440113053,1.805353,2854.7654,2.0,17920.7,87.31,0.9892,True,,0.9892
440777904,3.355163,1495.0791,3.0,9496.5,318.91,0.9632,True,,0.9632
440887364,8.595657,1608.3436,3.0,985.0,15.3,0.9585,True,,0.9585
441420236,17.740343,1339.4757,8.0,11332.5,12.83,0.1318,True,,0.1318
441422655,1.543267,3883.4088,1.5,23626.6,18.94,0.9444,True,,0.9444
441462736,14.281012,1357.0219,8.0,535.2,24.1,0.9898,False,odd/even depth differ by 19.0% (602 vs 498 ppm),0.0
441546821,18.737214,2351.4839,8.0,1354.3,10.54,0.4432,False,odd/even depth differ by 90.2% (198 vs 523 ppm),0.0
441738827,8.148559,1745.4041,2.0,2451.6,34.28,0.0846,False,odd/even depth differ by 16.2% (2208 vs 2598 ppm),0.0
441739020,13.583215,1723.7269,4.0,1780.2,376.53,0.9009,True,,0.9009
441765914,17.819049,1698.305,6.0,254.4,13.93,0.9582,False,odd/even depth differ by 50.1% (306 vs 184 ppm),0.0
442530946,3.713395,3804.7737,3.0,9313.7,26.28,0.992,True,,0.992
443616612,18.477751,2293.117,8.0,6923.0,7.24,0.1589,False,odd/even depth differ by 142.7% (8575 vs 1434 ppm),0.0
444013020,2.311374,2231.1174,2.0,13504.2,375.66,0.9061,True,,0.9061
445751830,3.438868,2911.6654,1.5,24337.2,77.99,0.8476,True,,0.8476
445805961,12.141349,1824.8459,4.0,1247.9,71.36,0.9207,False,odd/even depth differ by 191.7% (2544 vs 54 ppm),0.0
445859771,4.631316,1712.344,1.0,4122.6,163.94,0.2023,True,,0.2023
445903569,4.033574,2281.9871,4.0,2623.4,224.43,0.4925,True,,0.4925
446549906,2.45462,3127.3407,2.0,16700.0,42.28,0.9785,True,,0.9785
447061717,12.122552,1551.7811,3.0,1911.3,33.51,0.7434,False,odd/even depth differ by 199.0% (5055 vs 12 ppm),0.0
448589187,3.065225,2283.3915,2.0,9555.7,136.48,0.3866,True,,0.3866
449197831,3.737307,2177.4024,2.0,269.8,8.62,0.9638,False,odd/even depth differ by 23.5% (300 vs 237 ppm),0.0
452006073,1.266955,3041.4429,2.0,2799.0,14.0,0.9821,True,,0.9821
452808876,2.702906,1438.9959,4.0,5920.8,108.99,0.9549,True,,0.9549
452866790,1.199992,1492.1475,2.0,444.0,14.44,0.0799,False,odd/even depth differ by 31.3% (315 vs 432 ppm),0.0
453064665,2.645299,2911.8528,3.0,8675.6,81.19,0.9908,True,,0.9908
453211454,9.058595,1494.4789,4.0,633.1,34.0,0.9791,True,,0.9791
453789494,5.477313,2310.894,4.0,7625.8,177.43,0.8798,True,,0.8798
454069765,4.118982,3018.6389,4.0,3770.1,78.85,0.9609,True,,0.9609
454248975,3.90128,3042.6645,4.0,7876.3,97.24,0.987,True,,0.987
455036659,4.007766,3997.318,4.0,9248.9,45.71,0.9842,True,,0.9842
455096220,3.646606,1492.3558,3.0,7915.2,157.23,0.9369,True,,0.9369
455135327,2.810691,1491.8808,3.0,5051.4,146.0,0.0403,True,,0.0403
455784423,3.936554,2854.999,2.0,14097.6,66.44,0.9939,True,,0.9939
456862677,15.265984,2451.6273,2.0,13623.6,54.85,0.9752,True,,0.9752
456945304,15.056811,2482.3022,2.0,6319.9,9.47,0.0181,False,odd/even depth differ by 175.8% (915 vs 14178 ppm),0.0
458419328,4.674915,2581.393,2.0,5950.5,23.35,0.1855,True,,0.1855
458478250,2.255279,1683.9154,2.0,16552.7,1304.47,0.9778,True,,0.9778
458686847,1.291589,2230.0153,1.0,1267.1,7.9,0.3194,True,,0.3194
459730973,3.916276,2799.3622,3.0,5147.3,51.99,0.994,True,,0.994
459762279,8.796465,3313.0603,2.0,20197.8,10.53,0.9533,True,,0.9533
460396820,2.340547,2693.588,2.0,10570.8,7.41,0.9671,True,,0.9671
460984940,2.797038,1573.0218,2.0,367.3,79.42,0.9871,True,,0.9871
461239485,3.038879,2693.7172,1.0,11471.0,7.03,0.8937,True,,0.8937
461591646,3.724644,2720.3039,3.0,2955.6,139.23,0.9951,True,,0.9951
464300749,18.095945,3031.2296,2.0,4312.5,53.54,0.769,True,,0.769
466206508,14.085335,2040.927,6.0,3514.0,15.35,0.0792,False,odd/even depth differ by 196.5% (6910 vs 61 ppm),0.0
466382581,5.382768,2797.3475,2.0,1000.7,19.05,0.112,False,odd/even depth differ by 36.5% (1129 vs 781 ppm),0.0
466390120,1.548742,2797.8161,2.0,9391.2,70.41,0.6453,True,,0.6453
466840711,2.485601,1571.5179,2.0,13867.8,12.62,0.1281,True,,0.1281
467179528,10.895057,1690.9954,2.0,2291.2,75.52,0.9638,True,,0.9638
467331291,3.320685,2720.9355,2.0,984.9,55.7,0.7406,True,,0.7406
467651916,3.981242,2476.7422,3.0,405.9,68.16,0.9871,True,,0.9871
467971286,2.225198,2037.1854,2.0,10242.5,129.21,0.8009,True,,0.8009
468574941,1.497173,2882.3637,1.5,14629.2,520.09,0.3923,True,,0.3923
468987719,3.332712,1493.5391,3.0,12496.0,334.35,0.9844,True,,0.9844
470171739,4.617327,2746.3798,4.0,7963.5,334.73,0.992,True,,0.992
470381900,2.500315,1816.6978,1.0,8685.9,9.38,0.9517,True,,0.9517
610976842,4.024953,2448.105,2.0,17611.9,76.23,0.9815,True,,0.9815
915110182,1.432448,3015.3314,1.5,46508.6,36.3,0.9261,False,depth 4.65% exceeds 3.0% cap,0.0
